Arquivo de saída: /home/pojucan/Área de Trabalho/231009/scripts/PCA/efetivos/arquivo_treinamento_suavizado_metricas10_100_50_10.csv

Época 502: MSE no treinamento = 0.0154, MSE na validação = 0.0224, MSE no teste = 0.0229
Época 502: R-squared no treinamento = 0.8110, R-squared na validação = 0.7415, R-squared no teste = 0.7184
Época 502: LOSS no treinamento = 0.0078, LOSS na validação = 0.7415, LOSS no teste = 0.7184
Época 503: MAE no treinamento = 0.0879, MAE na validação = 0.1084, MAE no teste = 0.1117
Época 503: MSE no treinamento = 0.0153, MSE na validação = 0.0225, MSE no teste = 0.0227
Época 503: R-squared no treinamento = 0.8131, R-squared na validação = 0.7408, R-squared no teste = 0.7205
Época 503: LOSS no treinamento = 0.0078, LOSS na validação = 0.7408, LOSS no teste = 0.7205
Época 504: MAE no treinamento = 0.0882, MAE na validação = 0.1083, MAE no teste = 0.1119
Época 504: MSE no treinamento = 0.0154, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 504: R-squared no treinamento = 0.8116, R-squared na validação = 0.7418, R-squared no teste = 0.7189
Época 504: LOSS no treinamento = 0.0078, LOSS na validação = 0.7418, LOSS no teste = 0.7189
Época 505: MAE no treinamento = 0.0879, MAE na validação = 0.1084, MAE no teste = 0.1118
Época 505: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0227
Época 505: R-squared no treinamento = 0.8129, R-squared na validação = 0.7411, R-squared no teste = 0.7199
Época 505: LOSS no treinamento = 0.0078, LOSS na validação = 0.7411, LOSS no teste = 0.7199
Época 506: MAE no treinamento = 0.0884, MAE na validação = 0.1083, MAE no teste = 0.1119
Época 506: MSE no treinamento = 0.0154, MSE na validação = 0.0224, MSE no teste = 0.0229
Época 506: R-squared no treinamento = 0.8111, R-squared na validação = 0.7418, R-squared no teste = 0.7184
Época 506: LOSS no treinamento = 0.0077, LOSS na validação = 0.7418, LOSS no teste = 0.7184
Época 507: MAE no treinamento = 0.0878, MAE na validação = 0.1084, MAE no teste = 0.1117
Época 507: MSE no treinamento = 0.0153, MSE na validação = 0.0225, MSE no teste = 0.0227
Época 507: R-squared no treinamento = 0.8133, R-squared na validação = 0.7408, R-squared no teste = 0.7202
Época 507: LOSS no treinamento = 0.0078, LOSS na validação = 0.7408, LOSS no teste = 0.7202
Época 508: MAE no treinamento = 0.0882, MAE na validação = 0.1083, MAE no teste = 0.1118
Época 508: MSE no treinamento = 0.0154, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 508: R-squared no treinamento = 0.8117, R-squared na validação = 0.7418, R-squared no teste = 0.7188
Época 508: LOSS no treinamento = 0.0077, LOSS na validação = 0.7418, LOSS no teste = 0.7188
Época 509: MAE no treinamento = 0.0878, MAE na validação = 0.1084, MAE no teste = 0.1118
Época 509: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0227
Época 509: R-squared no treinamento = 0.8130, R-squared na validação = 0.7409, R-squared no teste = 0.7198
Época 509: LOSS no treinamento = 0.0077, LOSS na validação = 0.7409, LOSS no teste = 0.7198
Época 510: MAE no treinamento = 0.0883, MAE na validação = 0.1083, MAE no teste = 0.1119
Época 510: MSE no treinamento = 0.0154, MSE na validação = 0.0224, MSE no teste = 0.0229
Época 510: R-squared no treinamento = 0.8111, R-squared na validação = 0.7418, R-squared no teste = 0.7182
Época 510: LOSS no treinamento = 0.0077, LOSS na validação = 0.7418, LOSS no teste = 0.7182
Época 511: MAE no treinamento = 0.0878, MAE na validação = 0.1083, MAE no teste = 0.1118
Época 511: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 511: R-squared no treinamento = 0.8128, R-squared na validação = 0.7412, R-squared no teste = 0.7196
Época 511: LOSS no treinamento = 0.0077, LOSS na validação = 0.7412, LOSS no teste = 0.7196
Época 512: MAE no treinamento = 0.0880, MAE na validação = 0.1083, MAE no teste = 0.1118
Época 512: MSE no treinamento = 0.0154, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 512: R-squared no treinamento = 0.8118, R-squared na validação = 0.7412, R-squared no teste = 0.7188
Época 512: LOSS no treinamento = 0.0077, LOSS na validação = 0.7412, LOSS no teste = 0.7188
Época 513: MAE no treinamento = 0.0878, MAE na validação = 0.1084, MAE no teste = 0.1117
Época 513: MSE no treinamento = 0.0153, MSE na validação = 0.0225, MSE no teste = 0.0228
Época 513: R-squared no treinamento = 0.8129, R-squared na validação = 0.7407, R-squared no teste = 0.7196
Época 513: LOSS no treinamento = 0.0077, LOSS na validação = 0.7407, LOSS no teste = 0.7196
Época 514: MAE no treinamento = 0.0880, MAE na validação = 0.1082, MAE no teste = 0.1117
Época 514: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 514: R-squared no treinamento = 0.8123, R-squared na validação = 0.7417, R-squared no teste = 0.7190
Época 514: LOSS no treinamento = 0.0077, LOSS na validação = 0.7417, LOSS no teste = 0.7190
Época 515: MAE no treinamento = 0.0877, MAE na validação = 0.1083, MAE no teste = 0.1117
Época 515: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 515: R-squared no treinamento = 0.8132, R-squared na validação = 0.7409, R-squared no teste = 0.7197
Época 515: LOSS no treinamento = 0.0077, LOSS na validação = 0.7409, LOSS no teste = 0.7197
Época 516: MAE no treinamento = 0.0881, MAE na validação = 0.1083, MAE no teste = 0.1118
Época 516: MSE no treinamento = 0.0154, MSE na validação = 0.0224, MSE no teste = 0.0229
Época 516: R-squared no treinamento = 0.8116, R-squared na validação = 0.7417, R-squared no teste = 0.7182
Época 516: LOSS no treinamento = 0.0077, LOSS na validação = 0.7417, LOSS no teste = 0.7182
Época 517: MAE no treinamento = 0.0876, MAE na validação = 0.1083, MAE no teste = 0.1116
Época 517: MSE no treinamento = 0.0152, MSE na validação = 0.0225, MSE no teste = 0.0227
Época 517: R-squared no treinamento = 0.8134, R-squared na validação = 0.7408, R-squared no teste = 0.7199
Época 517: LOSS no treinamento = 0.0077, LOSS na validação = 0.7408, LOSS no teste = 0.7199
Época 518: MAE no treinamento = 0.0879, MAE na validação = 0.1083, MAE no teste = 0.1117
Época 518: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 518: R-squared no treinamento = 0.8122, R-squared na validação = 0.7414, R-squared no teste = 0.7189
Época 518: LOSS no treinamento = 0.0077, LOSS na validação = 0.7414, LOSS no teste = 0.7189
Época 519: MAE no treinamento = 0.0876, MAE na validação = 0.1082, MAE no teste = 0.1117
Época 519: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 519: R-squared no treinamento = 0.8132, R-squared na validação = 0.7411, R-squared no teste = 0.7195
Época 519: LOSS no treinamento = 0.0077, LOSS na validação = 0.7411, LOSS no teste = 0.7195
Época 520: MAE no treinamento = 0.0878, MAE na validação = 0.1083, MAE no teste = 0.1117
Época 520: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 520: R-squared no treinamento = 0.8124, R-squared na validação = 0.7410, R-squared no teste = 0.7189
Época 520: LOSS no treinamento = 0.0077, LOSS na validação = 0.7410, LOSS no teste = 0.7189
Época 521: MAE no treinamento = 0.0877, MAE na validação = 0.1081, MAE no teste = 0.1117
Época 521: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 521: R-squared no treinamento = 0.8129, R-squared na validação = 0.7414, R-squared no teste = 0.7190
Época 521: LOSS no treinamento = 0.0077, LOSS na validação = 0.7414, LOSS no teste = 0.7190
Época 522: MAE no treinamento = 0.0880, MAE na validação = 0.1083, MAE no teste = 0.1118
Época 522: MSE no treinamento = 0.0154, MSE na validação = 0.0224, MSE no teste = 0.0229
Época 522: R-squared no treinamento = 0.8119, R-squared na validação = 0.7414, R-squared no teste = 0.7182
Época 522: LOSS no treinamento = 0.0077, LOSS na validação = 0.7414, LOSS no teste = 0.7182
Época 523: MAE no treinamento = 0.0875, MAE na validação = 0.1082, MAE no teste = 0.1116
Época 523: MSE no treinamento = 0.0152, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 523: R-squared no treinamento = 0.8134, R-squared na validação = 0.7410, R-squared no teste = 0.7197
Época 523: LOSS no treinamento = 0.0077, LOSS na validação = 0.7410, LOSS no teste = 0.7197
Época 524: MAE no treinamento = 0.0876, MAE na validação = 0.1082, MAE no teste = 0.1116
Época 524: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 524: R-squared no treinamento = 0.8131, R-squared na validação = 0.7409, R-squared no teste = 0.7192
Época 524: LOSS no treinamento = 0.0077, LOSS na validação = 0.7409, LOSS no teste = 0.7192
Época 525: MAE no treinamento = 0.0876, MAE na validação = 0.1082, MAE no teste = 0.1116
Época 525: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 525: R-squared no treinamento = 0.8131, R-squared na validação = 0.7408, R-squared no teste = 0.7192
Época 525: LOSS no treinamento = 0.0077, LOSS na validação = 0.7408, LOSS no teste = 0.7192
Época 526: MAE no treinamento = 0.0878, MAE na validação = 0.1082, MAE no teste = 0.1116
Época 526: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 526: R-squared no treinamento = 0.8125, R-squared na validação = 0.7414, R-squared no teste = 0.7186
Época 526: LOSS no treinamento = 0.0077, LOSS na validação = 0.7414, LOSS no teste = 0.7186
Época 527: MAE no treinamento = 0.0873, MAE na validação = 0.1083, MAE no teste = 0.1115
Época 527: MSE no treinamento = 0.0152, MSE na validação = 0.0225, MSE no teste = 0.0227
Época 527: R-squared no treinamento = 0.8140, R-squared na validação = 0.7403, R-squared no teste = 0.7200
Época 527: LOSS no treinamento = 0.0077, LOSS na validação = 0.7403, LOSS no teste = 0.7200
Época 528: MAE no treinamento = 0.0876, MAE na validação = 0.1082, MAE no teste = 0.1116
Época 528: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 528: R-squared no treinamento = 0.8129, R-squared na validação = 0.7412, R-squared no teste = 0.7188
Época 528: LOSS no treinamento = 0.0077, LOSS na validação = 0.7412, LOSS no teste = 0.7188
Época 529: MAE no treinamento = 0.0875, MAE na validação = 0.1081, MAE no teste = 0.1116
Época 529: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 529: R-squared no treinamento = 0.8133, R-squared na validação = 0.7414, R-squared no teste = 0.7192
Época 529: LOSS no treinamento = 0.0077, LOSS na validação = 0.7414, LOSS no teste = 0.7192
Época 530: MAE no treinamento = 0.0878, MAE na validação = 0.1082, MAE no teste = 0.1116
Época 530: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0229
Época 530: R-squared no treinamento = 0.8124, R-squared na validação = 0.7413, R-squared no teste = 0.7184
Época 530: LOSS no treinamento = 0.0077, LOSS na validação = 0.7413, LOSS no teste = 0.7184
Época 531: MAE no treinamento = 0.0872, MAE na validação = 0.1083, MAE no teste = 0.1114
Época 531: MSE no treinamento = 0.0152, MSE na validação = 0.0225, MSE no teste = 0.0227
Época 531: R-squared no treinamento = 0.8142, R-squared na validação = 0.7404, R-squared no teste = 0.7201
Época 531: LOSS no treinamento = 0.0077, LOSS na validação = 0.7404, LOSS no teste = 0.7201
Época 532: MAE no treinamento = 0.0876, MAE na validação = 0.1081, MAE no teste = 0.1115
Época 532: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 532: R-squared no treinamento = 0.8128, R-squared na validação = 0.7415, R-squared no teste = 0.7186
Época 532: LOSS no treinamento = 0.0077, LOSS na validação = 0.7415, LOSS no teste = 0.7186
Época 533: MAE no treinamento = 0.0873, MAE na validação = 0.1081, MAE no teste = 0.1115
Época 533: MSE no treinamento = 0.0152, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 533: R-squared no treinamento = 0.8139, R-squared na validação = 0.7412, R-squared no teste = 0.7195
Época 533: LOSS no treinamento = 0.0077, LOSS na validação = 0.7412, LOSS no teste = 0.7195
Época 534: MAE no treinamento = 0.0876, MAE na validação = 0.1082, MAE no teste = 0.1115
Época 534: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 534: R-squared no treinamento = 0.8128, R-squared na validação = 0.7412, R-squared no teste = 0.7187
Época 534: LOSS no treinamento = 0.0077, LOSS na validação = 0.7412, LOSS no teste = 0.7187
Época 535: MAE no treinamento = 0.0873, MAE na validação = 0.1080, MAE no teste = 0.1116
Época 535: MSE no treinamento = 0.0152, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 535: R-squared no treinamento = 0.8135, R-squared na validação = 0.7412, R-squared no teste = 0.7189
Época 535: LOSS no treinamento = 0.0077, LOSS na validação = 0.7412, LOSS no teste = 0.7189
Época 536: MAE no treinamento = 0.0876, MAE na validação = 0.1082, MAE no teste = 0.1115
Época 536: MSE no treinamento = 0.0153, MSE na validação = 0.0225, MSE no teste = 0.0229
Época 536: R-squared no treinamento = 0.8129, R-squared na validação = 0.7408, R-squared no teste = 0.7186
Época 536: LOSS no treinamento = 0.0077, LOSS na validação = 0.7408, LOSS no teste = 0.7186
Época 537: MAE no treinamento = 0.0871, MAE na validação = 0.1082, MAE no teste = 0.1113
Época 537: MSE no treinamento = 0.0152, MSE na validação = 0.0225, MSE no teste = 0.0227
Época 537: R-squared no treinamento = 0.8145, R-squared na validação = 0.7405, R-squared no teste = 0.7201
Época 537: LOSS no treinamento = 0.0077, LOSS na validação = 0.7405, LOSS no teste = 0.7201
Época 538: MAE no treinamento = 0.0874, MAE na validação = 0.1080, MAE no teste = 0.1115
Época 538: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 538: R-squared no treinamento = 0.8132, R-squared na validação = 0.7413, R-squared no teste = 0.7186
Época 538: LOSS no treinamento = 0.0077, LOSS na validação = 0.7413, LOSS no teste = 0.7186
Época 539: MAE no treinamento = 0.0873, MAE na validação = 0.1082, MAE no teste = 0.1115
Época 539: MSE no treinamento = 0.0152, MSE na validação = 0.0225, MSE no teste = 0.0228
Época 539: R-squared no treinamento = 0.8136, R-squared na validação = 0.7406, R-squared no teste = 0.7191
Época 539: LOSS no treinamento = 0.0077, LOSS na validação = 0.7406, LOSS no teste = 0.7191
Época 540: MAE no treinamento = 0.0873, MAE na validação = 0.1080, MAE no teste = 0.1114
Época 540: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 540: R-squared no treinamento = 0.8133, R-squared na validação = 0.7412, R-squared no teste = 0.7188
Época 540: LOSS no treinamento = 0.0077, LOSS na validação = 0.7412, LOSS no teste = 0.7188
Época 541: MAE no treinamento = 0.0872, MAE na validação = 0.1081, MAE no teste = 0.1114
Época 541: MSE no treinamento = 0.0152, MSE na validação = 0.0225, MSE no teste = 0.0228
Época 541: R-squared no treinamento = 0.8141, R-squared na validação = 0.7407, R-squared no teste = 0.7195
Época 541: LOSS no treinamento = 0.0077, LOSS na validação = 0.7407, LOSS no teste = 0.7195
Época 542: MAE no treinamento = 0.0872, MAE na validação = 0.1080, MAE no teste = 0.1114
Época 542: MSE no treinamento = 0.0152, MSE na validação = 0.0224, MSE no teste = 0.0228
Época 542: R-squared no treinamento = 0.8140, R-squared na validação = 0.7410, R-squared no teste = 0.7192
Época 542: LOSS no treinamento = 0.0077, LOSS na validação = 0.7410, LOSS no teste = 0.7192
Época 543: MAE no treinamento = 0.0871, MAE na validação = 0.1082, MAE no teste = 0.1113
Época 543: MSE no treinamento = 0.0152, MSE na validação = 0.0225, MSE no teste = 0.0228
Época 543: R-squared no treinamento = 0.8142, R-squared na validação = 0.7405, R-squared no teste = 0.7197
Época 543: LOSS no treinamento = 0.0077, LOSS na validação = 0.7405, LOSS no teste = 0.7197
Época 544: MAE no treinamento = 0.0875, MAE na validação = 0.1081, MAE no teste = 0.1114
Época 544: MSE no treinamento = 0.0153, MSE na validação = 0.0224, MSE no teste = 0.0229
Época 544: R-squared no treinamento = 0.8127, R-squared na validação = 0.7412, R-squared no teste = 0.7180
